rssi,variance,beacon_x,beacon_y,device_x,device_y,beacon_roll,beacon_pitch,beacon_yaw,device_roll,device_pitch,device_yaw
-66.4375,1.48537234,480,0,540,298.5,-88.80278625,-19.76638299,-8.425050755,0.107833934,-0.505399063,-112.7555661
-69.51162791,2.398671096,725,421.5,540,298.5,-88.90902026,27.57976167,-162.7960448,0.107833934,-0.505399063,-112.7555661
-68.56,1.720816327,0,358.5,540,298.5,89.63943767,-25.0168614,-95.79736684,0.107833934,-0.505399063,-112.7555661
-69.53448276,6.253176044,480,0,540,298.5,-88.80278625,-19.76638299,-8.425050755,-1.423292493,25.69828613,153.6902843
-70.13888889,2.465873016,725,358.5,540,298.5,89.13481281,60.41736562,20.26998821,-1.423292493,25.69828613,153.6902843
-71.14583333,0.552748227,0,358.5,540,298.5,89.63943767,-25.0168614,-95.79736684,-1.423292493,25.69828613,153.6902843
-65.87179487,1.219973009,725,421.5,540,298.5,-88.90902026,27.57976167,-162.7960448,-1.423292493,25.69828613,153.6902843
-74.2244898,1.761054422,480,0,540,298.5,-88.80278625,-19.76638299,-8.425050755,-1.741028295,-12.71304141,61.8695375
-72.29787234,2.38760407,725,421.5,540,298.5,-88.90902026,27.57976167,-162.7960448,-1.741028295,-12.71304141,61.8695375
-73.8,2.027272727,725,358.5,540,298.5,89.13481281,60.41736562,20.26998821,-1.741028295,-12.71304141,61.8695375
-68.42222222,10.56767677,0,358.5,540,298.5,89.63943767,-25.0168614,-95.79736684,-1.741028295,-12.71304141,61.8695375
-81.05263158,11.3485064,0,358.5,600,298.5,89.63943767,-25.0168614,-95.79736684,-0.38029364,6.774803725,-30.77967748
-65.41509434,1.016690856,725,358.5,600,298.5,89.13481281,60.41736562,20.26998821,-0.38029364,6.774803725,-30.77967748
-65.30612245,1.466836735,480,0,600,298.5,-88.80278625,-19.76638299,-8.425050755,-0.38029364,6.774803725,-30.77967748
-67.79545455,17.14323467,725,421.5,600,298.5,-88.90902026,27.57976167,-162.7960448,-0.38029364,6.774803725,-30.77967748
-67.07317073,3.819512195,480,0,600,298.5,-88.80278625,-19.76638299,-8.425050755,-6.550618882,51.40647511,-123.4640231
-68.375,3.419871795,725,358.5,600,298.5,89.13481281,60.41736562,20.26998821,-6.550618882,51.40647511,-123.4640231
-76.85714286,2.56445993,0,358.5,600,298.5,89.63943767,-25.0168614,-95.79736684,-6.550618882,51.40647511,-123.4640231
-63.22222222,0.585858586,725,421.5,600,298.5,-88.90902026,27.57976167,-162.7960448,-6.550618882,51.40647511,-123.4640231
-66.15686275,1.214901961,725,421.5,600,298.5,-88.90902026,27.57976167,-162.7960448,2.368535197,-0.237268741,141.8867988
-70.1509434,4.322931785,0,358.5,600,298.5,89.63943767,-25.0168614,-95.79736684,2.368535197,-0.237268741,141.8867988
-70.6,9.425641026,480,0,600,298.5,-88.80278625,-19.76638299,-8.425050755,2.368535197,-0.237268741,141.8867988
-75.75,2.191860465,0,358.5,600,298.5,89.63943767,-25.0168614,-95.79736684,-5.786772724,52.79977829,51.67482748
-61.5,0.255102041,725,421.5,600,298.5,-88.90902026,27.57976167,-162.7960448,-5.786772724,52.79977829,51.67482748
-72.93478261,2.328985507,725,358.5,600,298.5,89.13481281,60.41736562,20.26998821,-5.786772724,52.79977829,51.67482748
-66,1.155555556,480,0,600,298.5,-88.80278625,-19.76638299,-8.425050755,-5.786772724,52.79977829,51.67482748
-54.71428571,0.353246753,0,358.5,60,358.5,89.63943767,-25.0168614,-95.79736684,0.32002483,54.83796704,159.8854598
-79.70588235,2.011764706,725,421.5,60,358.5,-88.90902026,27.57976167,-162.7960448,0.32002483,54.83796704,159.8854598
-81.08,0.687346939,725,358.5,60,358.5,89.13481281,60.41736562,20.26998821,0.32002483,54.83796704,159.8854598
-64.71428571,0.209059233,480,0,60,358.5,-88.80278625,-19.76638299,-8.425050755,0.32002483,54.83796704,159.8854598
-74.15,0.746153846,725,421.5,60,358.5,-88.90902026,27.57976167,-162.7960448,-0.318088014,14.20529179,71.68782725
-67.62,1.668979592,480,0,60,358.5,-88.80278625,-19.76638299,-8.425050755,-0.318088014,14.20529179,71.68782725
-67.31707317,1.17195122,725,358.5,60,358.5,89.13481281,60.41736562,20.26998821,-0.318088014,14.20529179,71.68782725
-64.41304348,0.558937198,0,358.5,60,358.5,89.63943767,-25.0168614,-95.79736684,-0.318088014,14.20529179,71.68782725
-69.19512195,4.36097561,0,358.5,60,358.5,89.63943767,-25.0168614,-95.79736684,0.209767505,-9.176624703,-24.16412435
-74.35135135,2.123123123,725,421.5,60,358.5,-88.90902026,27.57976167,-162.7960448,0.209767505,-9.176624703,-24.16412435
-70.2962963,2.967155835,725,358.5,60,358.5,89.13481281,60.41736562,20.26998821,0.209767505,-9.176624703,-24.16412435
-74,7.942857143,480,0,60,358.5,-88.80278625,-19.76638299,-8.425050755,0.209767505,-9.176624703,-24.16412435
-83.82857143,4.616806723,725,358.5,60,358.5,89.13481281,60.41736562,20.26998821,-1.542991178,42.41506963,-112.5248158
-75.48717949,1.677462888,480,0,60,358.5,-88.80278625,-19.76638299,-8.425050755,-1.542991178,42.41506963,-112.5248158
-70.40816327,6.579931973,0,358.5,60,358.5,89.63943767,-25.0168614,-95.79736684,-1.542991178,42.41506963,-112.5248158
-79.97435897,3.551956815,725,421.5,60,358.5,-88.90902026,27.57976167,-162.7960448,-1.542991178,42.41506963,-112.5248158
-72.4893617,0.255319149,725,421.5,120,358.5,-88.90902026,27.57976167,-162.7960448,-0.847482154,9.986454902,154.9510527
-72.94230769,1.114253394,480,0,120,358.5,-88.80278625,-19.76638299,-8.425050755,-0.847482154,9.986454902,154.9510527
-73.04878049,21.24756098,725,358.5,120,358.5,89.13481281,60.41736562,20.26998821,-0.847482154,9.986454902,154.9510527
-59.40625,0.245039683,0,358.5,120,358.5,89.63943767,-25.0168614,-95.79736684,-0.847482154,9.986454902,154.9510527
-65.63793103,10.90169389,0,358.5,120,358.5,89.63943767,-25.0168614,-95.79736684,-0.782371071,-11.78801679,63.83470392
-63.46511628,1.254706534,480,0,120,358.5,-88.80278625,-19.76638299,-8.425050755,-0.782371071,-11.78801679,63.83470392
-73.62,2.28122449,725,421.5,120,358.5,-88.90902026,27.57976167,-162.7960448,-0.782371071,-11.78801679,63.83470392
-70.27118644,5.545879603,725,358.5,120,358.5,89.13481281,60.41736562,20.26998821,-0.782371071,-11.78801679,63.83470392
-70.70731707,6.762195122,725,421.5,120,358.5,-88.90902026,27.57976167,-162.7960448,-2.083232579,32.65128603,-26.40351684
-66.83636364,20.95420875,0,358.5,120,358.5,89.63943767,-25.0168614,-95.79736684,-2.083232579,32.65128603,-26.40351684
-73.38297872,15.41535615,725,358.5,120,358.5,89.13481281,60.41736562,20.26998821,-2.083232579,32.65128603,-26.40351684
-74.46808511,5.341350601,480,0,120,358.5,-88.80278625,-19.76638299,-8.425050755,-2.083232579,32.65128603,-26.40351684
-74.93181818,2.809196617,725,421.5,120,358.5,-88.90902026,27.57976167,-162.7960448,2.406456755,-14.23739253,-115.9560523
-74.26666667,2.245454545,725,358.5,120,358.5,89.13481281,60.41736562,20.26998821,2.406456755,-14.23739253,-115.9560523
-60.79545455,5.701374207,0,358.5,120,358.5,89.63943767,-25.0168614,-95.79736684,2.406456755,-14.23739253,-115.9560523
-71.59459459,0.247747748,480,0,120,358.5,-88.80278625,-19.76638299,-8.425050755,2.406456755,-14.23739253,-115.9560523
-58.61363636,0.661205074,0,358.5,180,358.5,89.63943767,-25.0168614,-95.79736684,1.093446435,32.12312967,154.3211159
-71.35294118,5.872941176,480,0,180,358.5,-88.80278625,-19.76638299,-8.425050755,1.093446435,32.12312967,154.3211159
-74.25,3.628205128,725,358.5,180,358.5,89.13481281,60.41736562,20.26998821,1.093446435,32.12312967,154.3211159
-83.2,2.717241379,725,421.5,180,358.5,-88.90902026,27.57976167,-162.7960448,1.093446435,32.12312967,154.3211159
-72.475,1.127564103,725,358.5,180,358.5,89.13481281,60.41736562,20.26998821,-0.20920161,56.8965889,62.07972149
-73.23333333,4.598850575,725,421.5,180,358.5,-88.90902026,27.57976167,-162.7960448,-0.20920161,56.8965889,62.07972149
-68.075,3.609615385,480,0,180,358.5,-88.80278625,-19.76638299,-8.425050755,-0.20920161,56.8965889,62.07972149
-74.91666667,5.780141844,0,358.5,180,358.5,89.63943767,-25.0168614,-95.79736684,-0.20920161,56.8965889,62.07972149
-66.74074074,0.610761705,725,421.5,180,358.5,-88.90902026,27.57976167,-162.7960448,-2.876007363,61.35068393,-22.54118293
-69.24528302,0.496371553,725,358.5,180,358.5,89.13481281,60.41736562,20.26998821,-2.876007363,61.35068393,-22.54118293
-68.09615385,0.559200603,0,358.5,180,358.5,89.63943767,-25.0168614,-95.79736684,-2.876007363,61.35068393,-22.54118293
-71.57446809,2.858464385,480,0,180,358.5,-88.80278625,-19.76638299,-8.425050755,-2.876007363,61.35068393,-22.54118293
-64.7804878,9.625609756,0,358.5,180,358.5,89.63943767,-25.0168614,-95.79736684,1.497124866,15.52712932,-112.7220629
-69.73076923,5.573152338,480,0,180,358.5,-88.80278625,-19.76638299,-8.425050755,1.497124866,15.52712932,-112.7220629
-77.94285714,0.878991597,725,358.5,180,358.5,89.13481281,60.41736562,20.26998821,1.497124866,15.52712932,-112.7220629
-79.81081081,10.71321321,725,421.5,180,358.5,-88.90902026,27.57976167,-162.7960448,1.497124866,15.52712932,-112.7220629
-78.22580645,1.913978495,725,421.5,240,358.5,-88.90902026,27.57976167,-162.7960448,1.764274945,-1.641271341,156.3130484
-70.92857143,1.17989418,725,358.5,240,358.5,89.13481281,60.41736562,20.26998821,1.764274945,-1.641271341,156.3130484
-66.20754717,0.359941945,0,358.5,240,358.5,89.63943767,-25.0168614,-95.79736684,1.764274945,-1.641271341,156.3130484
-64.72131148,2.271038251,480,0,240,358.5,-88.80278625,-19.76638299,-8.425050755,1.764274945,-1.641271341,156.3130484
-74.79245283,2.821480406,725,358.5,240,358.5,89.13481281,60.41736562,20.26998821,-1.911790936,34.38718853,72.4062251
-72.73170732,3.301219512,0,358.5,240,358.5,89.63943767,-25.0168614,-95.79736684,-1.911790936,34.38718853,72.4062251
-71.35555556,2.507070707,725,421.5,240,358.5,-88.90902026,27.57976167,-162.7960448,-1.911790936,34.38718853,72.4062251
-65.73333333,0.563636364,480,0,240,358.5,-88.80278625,-19.76638299,-8.425050755,-1.911790936,34.38718853,72.4062251
-67.53061224,4.087585034,725,421.5,240,358.5,-88.90902026,27.57976167,-162.7960448,1.739043355,-11.03202676,-24.31806336
-65,0.1,725,358.5,240,358.5,89.13481281,60.41736562,20.26998821,1.739043355,-11.03202676,-24.31806336
-65.5952381,1.466318235,480,0,240,358.5,-88.80278625,-19.76638299,-8.425050755,1.739043355,-11.03202676,-24.31806336
-71.24242424,3.376893939,0,358.5,240,358.5,89.63943767,-25.0168614,-95.79736684,1.739043355,-11.03202676,-24.31806336
-79.55813953,2.53820598,725,421.5,240,358.5,-88.90902026,27.57976167,-162.7960448,2.43583497,33.19631241,-120.4903035
-69.12962963,5.511180992,0,358.5,240,358.5,89.63943767,-25.0168614,-95.79736684,2.43583497,33.19631241,-120.4903035
-80.375,4.056818182,725,358.5,240,358.5,89.13481281,60.41736562,20.26998821,2.43583497,33.19631241,-120.4903035
-75.67272727,5.224242424,480,0,240,358.5,-88.80278625,-19.76638299,-8.425050755,2.43583497,33.19631241,-120.4903035
-76.51515152,7.070075758,725,358.5,300,358.5,89.13481281,60.41736562,20.26998821,-7.884819375,56.4650258,156.3220583
-63,0.1,480,0,300,358.5,-88.80278625,-19.76638299,-8.425050755,-7.884819375,56.4650258,156.3220583
-65.5,2.681818182,0,358.5,300,358.5,89.63943767,-25.0168614,-95.79736684,-7.884819375,56.4650258,156.3220583
-79.14634146,5.17804878,725,421.5,300,358.5,-88.90902026,27.57976167,-162.7960448,-7.884819375,56.4650258,156.3220583
-61.49056604,0.254716981,480,0,300,358.5,-88.80278625,-19.76638299,-8.425050755,2.820499655,10.72204427,63.65088793
-74.26470588,6.745989305,0,358.5,300,358.5,89.63943767,-25.0168614,-95.79736684,2.820499655,10.72204427,63.65088793
-78.11904762,4.546457607,725,421.5,300,358.5,-88.90902026,27.57976167,-162.7960448,2.820499655,10.72204427,63.65088793
-71,0.1,725,358.5,300,358.5,89.13481281,60.41736562,20.26998821,2.820499655,10.72204427,63.65088793
-68.26470588,1.836898396,480,0,300,358.5,-88.80278625,-19.76638299,-8.425050755,1.734182309,-8.549540006,-28.71900871
-65.7037037,1.118099231,725,358.5,300,358.5,89.13481281,60.41736562,20.26998821,1.734182309,-8.549540006,-28.71900871
-76.12765957,3.93987049,725,421.5,300,358.5,-88.90902026,27.57976167,-162.7960448,1.734182309,-8.549540006,-28.71900871
-75.93617021,4.887141536,0,358.5,300,358.5,89.63943767,-25.0168614,-95.79736684,1.734182309,-8.549540006,-28.71900871
-75.12820513,12.27260459,0,358.5,300,358.5,89.63943767,-25.0168614,-95.79736684,2.426158586,-1.869272585,-122.6562829
-66.26666667,0.836363636,480,0,300,358.5,-88.80278625,-19.76638299,-8.425050755,2.426158586,-1.869272585,-122.6562829
-70.82,2.68122449,725,421.5,300,358.5,-88.90902026,27.57976167,-162.7960448,2.426158586,-1.869272585,-122.6562829
-78.11764706,5.545882353,725,358.5,300,358.5,89.13481281,60.41736562,20.26998821,2.426158586,-1.869272585,-122.6562829
-65.63829787,6.844588344,480,0,360,358.5,-88.80278625,-19.76638299,-8.425050755,-0.748642192,26.604696,146.0597326
-74.16981132,3.297532656,725,421.5,360,358.5,-88.90902026,27.57976167,-162.7960448,-0.748642192,26.604696,146.0597326
-73.81818182,3.840909091,725,358.5,360,358.5,89.13481281,60.41736562,20.26998821,-0.748642192,26.604696,146.0597326
-67.03571429,2.850529101,0,358.5,360,358.5,89.63943767,-25.0168614,-95.79736684,-0.748642192,26.604696,146.0597326
-76.375,9.983974359,725,358.5,360,358.5,89.13481281,60.41736562,20.26998821,-1.322221129,40.54277468,59.55586241
-69.93877551,2.808673469,725,421.5,360,358.5,-88.90902026,27.57976167,-162.7960448,-1.322221129,40.54277468,59.55586241
-66.52,3.724081633,480,0,360,358.5,-88.80278625,-19.76638299,-8.425050755,-1.322221129,40.54277468,59.55586241
-68.75,0.563953488,0,358.5,360,358.5,89.63943767,-25.0168614,-95.79736684,-1.322221129,40.54277468,59.55586241
-66.28205128,1.523616734,725,358.5,360,358.5,89.13481281,60.41736562,20.26998821,2.062162885,3.135315098,-31.70968257
-74.26315789,4.79374111,0,358.5,360,358.5,89.63943767,-25.0168614,-95.79736684,2.062162885,3.135315098,-31.70968257
-68.45283019,2.060232221,725,421.5,360,358.5,-88.90902026,27.57976167,-162.7960448,2.062162885,3.135315098,-31.70968257
-73.68888889,2.219191919,480,0,360,358.5,-88.80278625,-19.76638299,-8.425050755,2.062162885,3.135315098,-31.70968257
-72.11320755,1.063860668,480,0,360,358.5,-88.80278625,-19.76638299,-8.425050755,-0.494203002,31.39942423,-125.1763945
-76.41463415,0.648780488,725,358.5,360,358.5,89.13481281,60.41736562,20.26998821,-0.494203002,31.39942423,-125.1763945
-73.2244898,1.219387755,725,421.5,360,358.5,-88.90902026,27.57976167,-162.7960448,-0.494203002,31.39942423,-125.1763945
-70.31818182,0.594080338,0,358.5,360,358.5,89.63943767,-25.0168614,-95.79736684,-0.494203002,31.39942423,-125.1763945
-73.24489796,4.06377551,0,358.5,420,358.5,89.63943767,-25.0168614,-95.79736684,0.791300098,-5.395053899,147.1571278
-71.36956522,7.971497585,480,0,420,358.5,-88.80278625,-19.76638299,-8.425050755,0.791300098,-5.395053899,147.1571278
-68.37037037,1.407407407,725,358.5,420,358.5,89.13481281,60.41736562,20.26998821,0.791300098,-5.395053899,147.1571278
-72.32,5.732244898,725,421.5,420,358.5,-88.90902026,27.57976167,-162.7960448,0.791300098,-5.395053899,147.1571278
-78.75609756,10.63902439,0,358.5,420,358.5,89.63943767,-25.0168614,-95.79736684,1.540003043,19.15480894,53.46408042
-71.47727273,1.650634249,725,421.5,420,358.5,-88.90902026,27.57976167,-162.7960448,1.540003043,19.15480894,53.46408042
-65.41509434,0.247460087,725,358.5,420,358.5,89.13481281,60.41736562,20.26998821,1.540003043,19.15480894,53.46408042
-64.92,2.605714286,480,0,420,358.5,-88.80278625,-19.76638299,-8.425050755,1.540003043,19.15480894,53.46408042
-68.41860465,0.249169435,0,358.5,420,358.5,89.63943767,-25.0168614,-95.79736684,0.48303186,46.44387329,-36.57435429
-65.37209302,0.763012182,725,421.5,420,358.5,-88.90902026,27.57976167,-162.7960448,0.48303186,46.44387329,-36.57435429
-73.61111111,13.44444444,725,358.5,420,358.5,89.13481281,60.41736562,20.26998821,0.48303186,46.44387329,-36.57435429
-71.93023256,2.875968992,480,0,420,358.5,-88.80278625,-19.76638299,-8.425050755,0.48303186,46.44387329,-36.57435429
-71.1,3.220512821,480,0,420,358.5,-88.80278625,-19.76638299,-8.425050755,-1.608068802,51.77516758,-127.2879879
-74.8,30.26666667,725,421.5,420,358.5,-88.90902026,27.57976167,-162.7960448,-1.608068802,51.77516758,-127.2879879
-78.66666667,1.078014184,725,358.5,420,358.5,89.13481281,60.41736562,20.26998821,-1.608068802,51.77516758,-127.2879879
-72.525,3.640384615,0,358.5,420,358.5,89.63943767,-25.0168614,-95.79736684,-1.608068802,51.77516758,-127.2879879
-64.31578947,1.612781955,480,0,480,358.5,-88.80278625,-19.76638299,-8.425050755,-1.459097206,15.02224041,142.7106915
-72.67391304,2.446859903,725,421.5,480,358.5,-88.90902026,27.57976167,-162.7960448,-1.459097206,15.02224041,142.7106915
-68.52631579,1.06685633,0,358.5,480,358.5,89.63943767,-25.0168614,-95.79736684,-1.459097206,15.02224041,142.7106915
-66,0.8,725,358.5,480,358.5,89.13481281,60.41736562,20.26998821,-1.459097206,15.02224041,142.7106915
-76,6.35,0,358.5,480,358.5,89.63943767,-25.0168614,-95.79736684,-1.898498374,45.20042375,61.24681325
-58.80645161,0.617662612,480,0,480,358.5,-88.80278625,-19.76638299,-8.425050755,-1.898498374,45.20042375,61.24681325
-67.32432432,1.614114114,725,358.5,480,358.5,89.13481281,60.41736562,20.26998821,-1.898498374,45.20042375,61.24681325
-66.8,0.635294118,725,421.5,480,358.5,-88.90902026,27.57976167,-162.7960448,-1.898498374,45.20042375,61.24681325
-67.27586207,0.206896552,725,421.5,480,358.5,-88.90902026,27.57976167,-162.7960448,3.545236705,4.988093141,-34.31192147
-81.94,16.71061224,0,358.5,480,358.5,89.63943767,-25.0168614,-95.79736684,3.545236705,4.988093141,-34.31192147
-72.75675676,4.744744745,480,0,480,358.5,-88.80278625,-19.76638299,-8.425050755,3.545236705,4.988093141,-34.31192147
-66.1372549,0.520784314,725,358.5,480,358.5,89.13481281,60.41736562,20.26998821,3.545236705,4.988093141,-34.31192147
-74.05769231,0.996606335,0,358.5,480,358.5,89.63943767,-25.0168614,-95.79736684,1.00775187,17.49506503,-130.0695252
-72.70588235,5.486631016,725,421.5,480,358.5,-88.90902026,27.57976167,-162.7960448,1.00775187,17.49506503,-130.0695252
-81.32608696,2.624637681,725,358.5,480,358.5,89.13481281,60.41736562,20.26998821,1.00775187,17.49506503,-130.0695252
-65.62745098,1.518431373,480,0,480,358.5,-88.80278625,-19.76638299,-8.425050755,1.00775187,17.49506503,-130.0695252
-71.15217391,2.576328502,0,358.5,540,358.5,89.63943767,-25.0168614,-95.79736684,-2.855079033,40.87157781,137.6437318
-77.12195122,5.209756098,725,421.5,540,358.5,-88.90902026,27.57976167,-162.7960448,-2.855079033,40.87157781,137.6437318
-71.56,2.414693878,725,358.5,540,358.5,89.13481281,60.41736562,20.26998821,-2.855079033,40.87157781,137.6437318
-72.625,10.24038462,480,0,540,358.5,-88.80278625,-19.76638299,-8.425050755,-2.855079033,40.87157781,137.6437318
-61.44444444,0.252525253,725,358.5,540,358.5,89.13481281,60.41736562,20.26998821,1.66533977,-8.792646596,47.50701938
-68.33333333,5.849056604,725,421.5,540,358.5,-88.90902026,27.57976167,-162.7960448,1.66533977,-8.792646596,47.50701938
-72.35,6.694871795,0,358.5,540,358.5,89.63943767,-25.0168614,-95.79736684,1.66533977,-8.792646596,47.50701938
-68.4,9.98974359,480,0,540,358.5,-88.80278625,-19.76638299,-8.425050755,1.66533977,-8.792646596,47.50701938
-74.27272727,22.01704545,480,0,540,358.5,-88.80278625,-19.76638299,-8.425050755,0.27518525,18.42816235,-42.48455032
-66.72222222,2.777777778,725,358.5,540,358.5,89.13481281,60.41736562,20.26998821,0.27518525,18.42816235,-42.48455032
-62.58333333,0.24822695,725,421.5,540,358.5,-88.90902026,27.57976167,-162.7960448,0.27518525,18.42816235,-42.48455032
-77.22580645,5.913978495,0,358.5,540,358.5,89.63943767,-25.0168614,-95.79736684,0.27518525,18.42816235,-42.48455032
-65.9,0.437931034,725,421.5,540,358.5,-88.90902026,27.57976167,-162.7960448,2.0239145,0.75269676,-137.868787
-69.22857143,6.593277311,480,0,540,358.5,-88.80278625,-19.76638299,-8.425050755,2.0239145,0.75269676,-137.868787
-75.66666667,23.94285714,0,358.5,540,358.5,89.63943767,-25.0168614,-95.79736684,2.0239145,0.75269676,-137.868787
-78.5,13,725,358.5,540,358.5,89.13481281,60.41736562,20.26998821,2.0239145,0.75269676,-137.868787
-71.52631579,0.256045519,725,421.5,600,358.5,-88.90902026,27.57976167,-162.7960448,1.719271924,39.1318212,129.8860078
-66.62222222,1.331313131,725,358.5,600,358.5,89.13481281,60.41736562,20.26998821,1.719271924,39.1318212,129.8860078
-68.77358491,1.178519594,0,358.5,600,358.5,89.63943767,-25.0168614,-95.79736684,1.719271924,39.1318212,129.8860078
-64.92857143,2.649350649,480,0,600,358.5,-88.80278625,-19.76638299,-8.425050755,1.719271924,39.1318212,129.8860078
-69.38333333,1.630225989,725,421.5,600,358.5,-88.90902026,27.57976167,-162.7960448,1.193852109,10.33118398,40.80709904
-70.33333333,0.649122807,0,358.5,600,358.5,89.63943767,-25.0168614,-95.79736684,1.193852109,10.33118398,40.80709904
-64.16,3.15755102,480,0,600,358.5,-88.80278625,-19.76638299,-8.425050755,1.193852109,10.33118398,40.80709904
-62.95744681,0.519888992,725,358.5,600,358.5,89.13481281,60.41736562,20.26998821,1.193852109,10.33118398,40.80709904
-70.54901961,5.49254902,480,0,600,358.5,-88.80278625,-19.76638299,-8.425050755,3.273538116,-13.45245759,-23.81830852
-78.85294118,5.886809269,0,358.5,600,358.5,89.63943767,-25.0168614,-95.79736684,3.273538116,-13.45245759,-23.81830852
-64.02040816,3.06207483,725,421.5,600,358.5,-88.90902026,27.57976167,-162.7960448,3.273538116,-13.45245759,-23.81830852
-61.46808511,3.037002775,725,358.5,600,358.5,89.13481281,60.41736562,20.26998821,3.273538116,-13.45245759,-23.81830852
-66.59090909,1.084566596,480,0,600,358.5,-88.80278625,-19.76638299,-8.425050755,0.443001401,45.51718241,-116.0490604
-70.33333333,6.354609929,0,358.5,600,358.5,89.63943767,-25.0168614,-95.79736684,0.443001401,45.51718241,-116.0490604
-67.62790698,1.524916944,725,421.5,600,358.5,-88.90902026,27.57976167,-162.7960448,0.443001401,45.51718241,-116.0490604
-71.53846154,7.781376518,725,358.5,600,358.5,89.13481281,60.41736562,20.26998821,0.443001401,45.51718241,-116.0490604
-79.28571429,2.083333333,725,358.5,60,421.5,89.13481281,60.41736562,20.26998821,-1.439191198,30.76083288,-76.20162021
-67.4375,0.641129032,480,0,60,421.5,-88.80278625,-19.76638299,-8.425050755,-1.439191198,30.76083288,-76.20162021
-58.66666667,1.545454545,0,358.5,60,421.5,89.63943767,-25.0168614,-95.79736684,-1.439191198,30.76083288,-76.20162021
-55,0.566037736,0,358.5,60,421.5,89.63943767,-25.0168614,-95.79736684,0.263025392,-4.299427158,-169.7203058
-65.07843137,0.63372549,480,0,60,421.5,-88.80278625,-19.76638299,-8.425050755,0.263025392,-4.299427158,-169.7203058
-70.46875,6.579637097,725,358.5,60,421.5,89.13481281,60.41736562,20.26998821,0.263025392,-4.299427158,-169.7203058
-82.05405405,4.552552553,725,421.5,60,421.5,-88.90902026,27.57976167,-162.7960448,0.263025392,-4.299427158,-169.7203058
-68.63157895,1.266002845,0,358.5,60,421.5,89.63943767,-25.0168614,-95.79736684,-1.963362448,27.36475603,101.8165693
-70.95744681,0.867715079,480,0,60,421.5,-88.80278625,-19.76638299,-8.425050755,-1.963362448,27.36475603,101.8165693
-65.52272727,2.627378436,725,358.5,60,421.5,89.13481281,60.41736562,20.26998821,-1.963362448,27.36475603,101.8165693
-72.74193548,6.064516129,725,421.5,60,421.5,-88.90902026,27.57976167,-162.7960448,-1.963362448,27.36475603,101.8165693
-73.71428571,13.44415584,725,358.5,60,421.5,89.13481281,60.41736562,20.26998821,1.259679359,0.942897471,9.966893178
-77.76315789,3.699146515,480,0,60,421.5,-88.80278625,-19.76638299,-8.425050755,1.259679359,0.942897471,9.966893178
-81.33333333,5.228070175,725,421.5,60,421.5,-88.90902026,27.57976167,-162.7960448,1.259679359,0.942897471,9.966893178
-61.74468085,0.585568918,0,358.5,60,421.5,89.63943767,-25.0168614,-95.79736684,1.259679359,0.942897471,9.966893178
-68.8,0.164102564,480,0,120,421.5,-88.80278625,-19.76638299,-8.425050755,1.899149622,0.779586799,-80.9913753
-73.5,0.340425532,725,421.5,120,421.5,-88.90902026,27.57976167,-162.7960448,1.899149622,0.779586799,-80.9913753
-74.42553191,6.11933395,725,358.5,120,421.5,89.13481281,60.41736562,20.26998821,1.899149622,0.779586799,-80.9913753
-69.15909091,1.811310782,0,358.5,120,421.5,89.63943767,-25.0168614,-95.79736684,1.899149622,0.779586799,-80.9913753
-70.24324324,1.078078078,725,421.5,120,421.5,-88.90902026,27.57976167,-162.7960448,0.525122098,33.07644725,-170.558938
-66.9,5.015384615,480,0,120,421.5,-88.80278625,-19.76638299,-8.425050755,0.525122098,33.07644725,-170.558938
-62.60465116,0.530454042,0,358.5,120,421.5,89.63943767,-25.0168614,-95.79736684,0.525122098,33.07644725,-170.558938
-75.11320755,2.25616836,725,358.5,120,421.5,89.13481281,60.41736562,20.26998821,0.525122098,33.07644725,-170.558938
-66.50819672,1.454098361,0,358.5,120,421.5,89.63943767,-25.0168614,-95.79736684,1.505247135,5.97585584,100.5494205
-77.1875,3.576612903,725,421.5,120,421.5,-88.90902026,27.57976167,-162.7960448,1.505247135,5.97585584,100.5494205
-67.53488372,7.635658915,480,0,120,421.5,-88.80278625,-19.76638299,-8.425050755,1.505247135,5.97585584,100.5494205
-74.6122449,1.950680272,725,358.5,120,421.5,89.13481281,60.41736562,20.26998821,1.505247135,5.97585584,100.5494205
-76.68333333,0.491242938,725,421.5,120,421.5,-88.90902026,27.57976167,-162.7960448,0.410198537,4.485194173,12.82517714
-64.625,3.778846154,0,358.5,120,421.5,89.63943767,-25.0168614,-95.79736684,0.410198537,4.485194173,12.82517714
-79.7755102,3.052721088,725,358.5,120,421.5,89.13481281,60.41736562,20.26998821,0.410198537,4.485194173,12.82517714
-76.0952381,3.454123113,480,0,120,421.5,-88.80278625,-19.76638299,-8.425050755,0.410198537,4.485194173,12.82517714
-70.84615385,0.502024291,480,0,180,421.5,-88.80278625,-19.76638299,-8.425050755,2.889553214,35.12435962,-82.43119235
-62.69565217,0.883091787,0,358.5,180,421.5,89.63943767,-25.0168614,-95.79736684,2.889553214,35.12435962,-82.43119235
-73.75609756,4.98902439,725,358.5,180,421.5,89.13481281,60.41736562,20.26998821,2.889553214,35.12435962,-82.43119235
-74.54545455,1.602536998,725,421.5,180,421.5,-88.90902026,27.57976167,-162.7960448,2.889553214,35.12435962,-82.43119235
